,TH5-Temperature,TH5-Humidity,TH6-Temperature,TH6-Humidity,TH3-Temperature,TH3-Humidity,TH2-Temperature,TH2-Humidity,TT9-Black Probe Temperature,TT9-White Probe Temperature,TT2-Black Probe Temperature,TT2-White Probe Temperature,TT14-Black Probe Temperature,TT14-White Probe Temperature,TT6-Black Probe Temperature,TT6-White Probe Temperature,TT4-Black Probe Temperature,TT4-White Probe Temperature,TT13-Black Probe Temperature,TT13-White Probe Temperature,TH8-Temperature,TH8-Humidity
2025-03-04 04:51:23,,,17.267,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:51:28,,,,,,,17.477,32.0,,,,,,,,,,,,,,
2025-03-04 04:51:51,,,,,-11.324,81.1,,,,,,,,,,,,,,,,
2025-03-04 04:51:55,,,,,,,,,,,,,,,,,,,,,-12.258,92.5
2025-03-04 04:52:22,-13.136,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:52:23,,,17.28,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:52:28,,,,,,,17.501,32.0,,,,,,,,,,,,,,
2025-03-04 04:52:51,,,,,-11.376,81.5,,,,,,,,,,,,,,,,
2025-03-04 04:52:55,,,,,,,,,,,,,,,,,,,,,-12.009,92.8
2025-03-04 04:53:22,-13.758,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:53:23,,,17.369,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:53:28,,,,,,,17.5,31.8,,,,,,,,,,,,,,
2025-03-04 04:53:51,,,,,-11.315,82.1,,,,,,,,,,,,,,,,
2025-03-04 04:53:55,,,,,,,,,,,,,,,,,,,,,-12.097,92.8
2025-03-04 04:54:22,-13.707,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:54:23,,,17.363,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 04:54:28,,,,,,,17.485,32.0,,,,,,,,,,,,,,
2025-03-04 04:54:51,,,,,-11.13,81.1,,,,,,,,,,,,,,,,
2025-03-04 04:54:55,,,,,,,,,,,,,,,,,,,,,-12.183,92.8
2025-03-04 04:55:22,-13.758,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:55:23,,,17.389,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:55:28,,,,,,,17.498,31.8,,,,,,,,,,,,,,
2025-03-04 04:55:51,,,,,-11.211,80.8,,,,,,,,,,,,,,,,
2025-03-04 04:55:55,,,,,,,,,,,,,,,,,,,,,-12.079,92.8
2025-03-04 04:56:22,-13.424,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:56:23,,,17.185,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:56:28,,,,,,,17.491,32.0,,,,,,,,,,,,,,
2025-03-04 04:56:51,,,,,-11.181,80.8,,,,,,,,,,,,,,,,
2025-03-04 04:56:55,,,,,,,,,,,,,,,,,,,,,-12.039,92.8
2025-03-04 04:57:22,-13.086,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:57:23,,,17.247,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:57:28,,,,,,,17.504,32.0,,,,,,,,,,,,,,
2025-03-04 04:57:51,,,,,-11.227,81.5,,,,,,,,,,,,,,,,
2025-03-04 04:57:55,,,,,,,,,,,,,,,,,,,,,-12.064,92.8
2025-03-04 04:58:22,-13.143,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:58:23,,,17.372,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 04:58:28,,,,,,,17.51,32.0,,,,,,,,,,,,,,
2025-03-04 04:58:51,,,,,-11.158,80.8,,,,,,,,,,,,,,,,
2025-03-04 04:58:55,,,,,,,,,,,,,,,,,,,,,-11.969,92.8
2025-03-04 04:59:22,-13.47,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 04:59:23,,,17.24,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 04:59:28,,,,,,,17.488,32.0,,,,,,,,,,,,,,
2025-03-04 04:59:51,,,,,-11.125,80.1,,,,,,,,,,,,,,,,
2025-03-04 04:59:55,,,,,,,,,,,,,,,,,,,,,-12.263,92.8
2025-03-04 05:00:00,,,,,,,,,17.56,17.708,-6.088,-6.359,-6.191,-6.092,17.448,17.629,-7.178,-9.328,17.614,17.642,,
2025-03-04 05:00:22,-13.64,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:00:23,,,17.286,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:00:28,,,,,,,17.517,32.0,,,,,,,,,,,,,,
2025-03-04 05:00:51,,,,,-11.095,80.5,,,,,,,,,,,,,,,,
2025-03-04 05:00:55,,,,,,,,,,,,,,,,,,,,,-12.443,92.5
2025-03-04 05:01:22,-13.25,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:01:23,,,17.243,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:01:28,,,,,,,17.5,31.8,,,,,,,,,,,,,,
2025-03-04 05:01:51,,,,,-11.216,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:01:55,,,,,,,,,,,,,,,,,,,,,-12.223,92.5
2025-03-04 05:02:22,-13.652,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:02:23,,,17.29,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:02:28,,,,,,,17.518,31.8,,,,,,,,,,,,,,
2025-03-04 05:02:51,,,,,-11.252,81.5,,,,,,,,,,,,,,,,
2025-03-04 05:02:55,,,,,,,,,,,,,,,,,,,,,-12.02,92.8
2025-03-04 05:03:22,-13.684,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:03:23,,,17.36,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:03:28,,,,,,,17.547,31.8,,,,,,,,,,,,,,
2025-03-04 05:03:51,,,,,-11.097,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:03:55,,,,,,,,,,,,,,,,,,,,,-11.982,92.8
2025-03-04 05:04:22,-13.339,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:04:23,,,17.419,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:04:28,,,,,,,17.517,32.0,,,,,,,,,,,,,,
2025-03-04 05:04:51,,,,,-11.233,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:04:55,,,,,,,,,,,,,,,,,,,,,-12.02,92.8
2025-03-04 05:05:22,-13.248,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:05:23,,,17.373,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:05:28,,,,,,,17.54,32.0,,,,,,,,,,,,,,
2025-03-04 05:05:51,,,,,-11.183,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:05:55,,,,,,,,,,,,,,,,,,,,,-12.234,92.5
2025-03-04 05:06:22,-13.747,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:06:23,,,17.247,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:06:28,,,,,,,17.546,31.8,,,,,,,,,,,,,,
2025-03-04 05:06:51,,,,,-11.136,81.5,,,,,,,,,,,,,,,,
2025-03-04 05:06:55,,,,,,,,,,,,,,,,,,,,,-12.285,92.8
2025-03-04 05:07:22,-12.962,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:07:23,,,17.182,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:07:28,,,,,,,17.503,31.8,,,,,,,,,,,,,,
2025-03-04 05:07:51,,,,,-11.128,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:07:55,,,,,,,,,,,,,,,,,,,,,-12.285,92.5
2025-03-04 05:08:22,-13.617,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:08:23,,,17.184,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:08:28,,,,,,,17.5,32.0,,,,,,,,,,,,,,
2025-03-04 05:08:51,,,,,-11.07,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:08:55,,,,,,,,,,,,,,,,,,,,,-12.119,92.8
2025-03-04 05:09:22,-13.481,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:09:23,,,17.224,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:09:28,,,,,,,17.49,32.0,,,,,,,,,,,,,,
2025-03-04 05:09:51,,,,,-11.352,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:09:55,,,,,,,,,,,,,,,,,,,,,-12.101,92.5
2025-03-04 05:10:00,,,,,,,,,17.567,17.724,-6.089,-6.366,-6.191,-6.092,17.457,17.637,-7.195,-9.341,17.622,17.655,,
2025-03-04 05:10:22,-13.17,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:10:23,,,17.363,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:10:28,,,,,,,17.543,32.0,,,,,,,,,,,,,,
2025-03-04 05:10:51,,,,,-11.13,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:10:55,,,,,,,,,,,,,,,,,,,,,-12.187,92.8
2025-03-04 05:11:22,-12.987,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:11:23,,,17.303,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:11:28,,,,,,,17.559,31.8,,,,,,,,,,,,,,
2025-03-04 05:11:51,,,,,-11.132,81.8,,,,,,,,,,,,,,,,
2025-03-04 05:11:55,,,,,,,,,,,,,,,,,,,,,-12.19,92.8
2025-03-04 05:12:22,-13.214,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:12:23,,,17.425,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:12:28,,,,,,,17.523,31.8,,,,,,,,,,,,,,
2025-03-04 05:12:51,,,,,-11.108,81.8,,,,,,,,,,,,,,,,
2025-03-04 05:12:55,,,,,,,,,,,,,,,,,,,,,-12.066,92.8
2025-03-04 05:13:22,-13.07,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:13:23,,,17.271,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:13:28,,,,,,,17.564,31.8,,,,,,,,,,,,,,
2025-03-04 05:13:51,,,,,-11.229,81.5,,,,,,,,,,,,,,,,
2025-03-04 05:13:55,,,,,,,,,,,,,,,,,,,,,-11.938,92.8
2025-03-04 05:14:22,-13.305,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:14:23,,,17.166,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:14:28,,,,,,,17.574,31.8,,,,,,,,,,,,,,
2025-03-04 05:14:51,,,,,-11.207,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:14:55,,,,,,,,,,,,,,,,,,,,,-11.866,92.5
2025-03-04 05:15:22,-13.511,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:15:23,,,17.307,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:15:28,,,,,,,17.56,31.8,,,,,,,,,,,,,,
2025-03-04 05:15:51,,,,,-11.248,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:15:55,,,,,,,,,,,,,,,,,,,,,-12.241,92.5
2025-03-04 05:16:22,-13.569,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:16:23,,,17.386,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:16:28,,,,,,,17.557,31.8,,,,,,,,,,,,,,
2025-03-04 05:16:51,,,,,-11.207,81.8,,,,,,,,,,,,,,,,
2025-03-04 05:16:55,,,,,,,,,,,,,,,,,,,,,-12.254,92.8
2025-03-04 05:17:22,-13.557,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:17:23,,,17.416,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:17:28,,,,,,,17.517,32.0,,,,,,,,,,,,,,
2025-03-04 05:17:51,,,,,-11.205,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:17:55,,,,,,,,,,,,,,,,,,,,,-12.198,92.8
2025-03-04 05:18:22,-13.53,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:18:23,,,17.231,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:18:28,,,,,,,17.546,31.8,,,,,,,,,,,,,,
2025-03-04 05:18:51,,,,,-11.25,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:18:55,,,,,,,,,,,,,,,,,,,,,-11.949,92.5
2025-03-04 05:19:22,-12.962,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:19:23,,,17.223,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:19:28,,,,,,,17.559,31.8,,,,,,,,,,,,,,
2025-03-04 05:19:51,,,,,-11.145,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:19:55,,,,,,,,,,,,,,,,,,,,,-12.081,92.8
2025-03-04 05:20:00,,,,,,,,,17.576,17.738,-6.089,-6.374,-6.189,-6.092,17.468,17.646,-7.211,-9.358,17.632,17.668,,
2025-03-04 05:20:22,-13.027,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:20:23,,,17.388,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:20:28,,,,,,,17.525,32.0,,,,,,,,,,,,,,
2025-03-04 05:20:51,,,,,-11.046,80.5,,,,,,,,,,,,,,,,
2025-03-04 05:20:55,,,,,,,,,,,,,,,,,,,,,-11.914,92.5
2025-03-04 05:21:22,-13.17,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:21:23,,,17.319,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:21:28,,,,,,,17.537,31.8,,,,,,,,,,,,,,
2025-03-04 05:21:51,,,,,-11.203,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:21:55,,,,,,,,,,,,,,,,,,,,,-12.238,92.5
2025-03-04 05:22:22,-13.014,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:22:23,,,17.227,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:22:28,,,,,,,17.534,32.0,,,,,,,,,,,,,,
2025-03-04 05:22:51,,,,,-11.082,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:22:55,,,,,,,,,,,,,,,,,,,,,-12.101,92.8
2025-03-04 05:23:22,-13.07,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:23:23,,,17.247,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:23:28,,,,,,,17.561,31.8,,,,,,,,,,,,,,
2025-03-04 05:23:51,,,,,-11.315,79.8,,,,,,,,,,,,,,,,
2025-03-04 05:23:55,,,,,,,,,,,,,,,,,,,,,-12.165,92.8
2025-03-04 05:24:22,-13.07,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:24:23,,,17.324,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:24:28,,,,,,,17.574,31.8,,,,,,,,,,,,,,
2025-03-04 05:24:51,,,,,-11.196,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:24:55,,,,,,,,,,,,,,,,,,,,,-12.265,92.8
2025-03-04 05:25:22,-13.109,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:25:23,,,17.402,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:25:28,,,,,,,17.576,31.8,,,,,,,,,,,,,,
2025-03-04 05:25:51,,,,,-11.104,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:25:55,,,,,,,,,,,,,,,,,,,,,-12.305,92.5
2025-03-04 05:26:22,-13.064,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:26:23,,,17.347,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:26:28,,,,,,,17.584,31.8,,,,,,,,,,,,,,
2025-03-04 05:26:51,,,,,-11.233,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:26:55,,,,,,,,,,,,,,,,,,,,,-12.154,92.2
2025-03-04 05:27:22,-13.068,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:27:23,,,17.212,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:27:28,,,,,,,17.574,31.8,,,,,,,,,,,,,,
2025-03-04 05:27:51,,,,,-11.417,82.1,,,,,,,,,,,,,,,,
2025-03-04 05:27:55,,,,,,,,,,,,,,,,,,,,,-12.225,92.2
2025-03-04 05:28:22,-12.998,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:28:23,,,17.35,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:28:28,,,,,,,17.586,31.8,,,,,,,,,,,,,,
2025-03-04 05:28:51,,,,,-11.447,82.8,,,,,,,,,,,,,,,,
2025-03-04 05:28:55,,,,,,,,,,,,,,,,,,,,,-12.267,92.5
2025-03-04 05:29:22,-13.578,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:29:23,,,17.263,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:29:28,,,,,,,17.6,31.8,,,,,,,,,,,,,,
2025-03-04 05:29:51,,,,,-11.506,82.8,,,,,,,,,,,,,,,,
2025-03-04 05:29:55,,,,,,,,,,,,,,,,,,,,,-12.367,92.5
2025-03-04 05:30:00,,,,,,,,,17.584,17.745,-6.088,-6.381,-6.189,-6.092,17.475,17.655,-7.226,-9.376,17.64,17.676,,
2025-03-04 05:30:22,-13.091,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:30:23,,,17.182,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:30:28,,,,,,,17.603,31.8,,,,,,,,,,,,,,
2025-03-04 05:30:51,,,,,-11.341,83.1,,,,,,,,,,,,,,,,
2025-03-04 05:30:55,,,,,,,,,,,,,,,,,,,,,-12.289,92.5
2025-03-04 05:31:22,-13.617,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:31:23,,,17.355,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:31:28,,,,,,,17.52,31.8,,,,,,,,,,,,,,
2025-03-04 05:31:51,,,,,-11.456,82.4,,,,,,,,,,,,,,,,
2025-03-04 05:31:55,,,,,,,,,,,,,,,,,,,,,-12.376,92.5
2025-03-04 05:32:22,-13.691,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:32:23,,,17.357,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:32:28,,,,,,,17.589,31.8,,,,,,,,,,,,,,
2025-03-04 05:32:51,,,,,-11.222,81.8,,,,,,,,,,,,,,,,
2025-03-04 05:32:55,,,,,,,,,,,,,,,,,,,,,-12.572,92.5
2025-03-04 05:33:22,-13.765,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:33:23,,,17.396,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:33:28,,,,,,,17.54,31.8,,,,,,,,,,,,,,
2025-03-04 05:33:51,,,,,-11.136,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:33:55,,,,,,,,,,,,,,,,,,,,,-12.532,92.5
2025-03-04 05:34:22,-13.797,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:34:23,,,17.376,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:34:28,,,,,,,17.599,31.8,,,,,,,,,,,,,,
2025-03-04 05:34:51,,,,,-11.214,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:34:55,,,,,,,,,,,,,,,,,,,,,-12.429,92.5
2025-03-04 05:35:22,-13.659,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:35:23,,,17.212,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:35:28,,,,,,,17.507,31.5,,,,,,,,,,,,,,
2025-03-04 05:35:51,,,,,-11.136,79.8,,,,,,,,,,,,,,,,
2025-03-04 05:35:55,,,,,,,,,,,,,,,,,,,,,-12.307,92.2
2025-03-04 05:36:22,-13.257,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:36:23,,,17.406,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:36:28,,,,,,,17.491,31.5,,,,,,,,,,,,,,
2025-03-04 05:36:51,,,,,-11.231,80.5,,,,,,,,,,,,,,,,
2025-03-04 05:36:55,,,,,,,,,,,,,,,,,,,,,-12.343,92.2
2025-03-04 05:37:22,-13.719,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:37:23,,,17.258,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:37:28,,,,,,,17.487,31.8,,,,,,,,,,,,,,
2025-03-04 05:37:51,,,,,-11.037,79.8,,,,,,,,,,,,,,,,
2025-03-04 05:37:55,,,,,,,,,,,,,,,,,,,,,-12.499,92.5
2025-03-04 05:38:22,-13.252,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:38:23,,,17.324,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:38:28,,,,,,,17.518,31.5,,,,,,,,,,,,,,
2025-03-04 05:38:51,,,,,-11.132,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:38:55,,,,,,,,,,,,,,,,,,,,,-12.141,92.2
2025-03-04 05:39:22,-13.601,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:39:23,,,17.342,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:39:28,,,,,,,17.508,31.8,,,,,,,,,,,,,,
2025-03-04 05:39:51,,,,,-11.252,79.8,,,,,,,,,,,,,,,,
2025-03-04 05:39:55,,,,,,,,,,,,,,,,,,,,,-12.004,92.2
2025-03-04 05:40:00,,,,,,,,,17.59,17.745,-6.089,-6.388,-6.189,-6.092,17.476,17.661,-7.242,-9.387,17.649,17.679,,
2025-03-04 05:40:22,-13.76,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:40:23,,,17.201,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:40:28,,,,,,,17.576,31.8,,,,,,,,,,,,,,
2025-03-04 05:40:51,,,,,-11.115,79.5,,,,,,,,,,,,,,,,
2025-03-04 05:40:55,,,,,,,,,,,,,,,,,,,,,-11.984,92.2
2025-03-04 05:41:22,-13.56,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:41:23,,,17.267,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:41:28,,,,,,,17.551,31.8,,,,,,,,,,,,,,
2025-03-04 05:41:51,,,,,-11.248,79.8,,,,,,,,,,,,,,,,
2025-03-04 05:41:55,,,,,,,,,,,,,,,,,,,,,-12.114,91.8
2025-03-04 05:42:22,-13.511,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:42:23,,,17.205,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:42:28,,,,,,,17.533,31.8,,,,,,,,,,,,,,
2025-03-04 05:42:51,,,,,-10.973,78.8,,,,,,,,,,,,,,,,
2025-03-04 05:42:55,,,,,,,,,,,,,,,,,,,,,-12.309,92.2
2025-03-04 05:43:22,-13.608,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:43:23,,,17.35,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:43:28,,,,,,,17.485,31.8,,,,,,,,,,,,,,
2025-03-04 05:43:51,,,,,-11.065,78.1,,,,,,,,,,,,,,,,
2025-03-04 05:43:55,,,,,,,,,,,,,,,,,,,,,-12.223,92.2
2025-03-04 05:44:22,-13.159,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:44:23,,,17.304,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:44:28,,,,,,,17.547,31.8,,,,,,,,,,,,,,
2025-03-04 05:44:51,,,,,-11.02,78.1,,,,,,,,,,,,,,,,
2025-03-04 05:44:55,,,,,,,,,,,,,,,,,,,,,-12.354,92.2
2025-03-04 05:45:22,-13.649,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:45:23,,,17.313,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:45:28,,,,,,,17.491,31.8,,,,,,,,,,,,,,
2025-03-04 05:45:51,,,,,-11.171,78.8,,,,,,,,,,,,,,,,
2025-03-04 05:45:55,,,,,,,,,,,,,,,,,,,,,-12.181,92.2
2025-03-04 05:46:22,-13.846,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:46:23,,,17.307,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:46:28,,,,,,,17.51,31.5,,,,,,,,,,,,,,
2025-03-04 05:46:51,,,,,-11.345,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:46:55,,,,,,,,,,,,,,,,,,,,,-12.314,92.2
2025-03-04 05:47:22,-13.532,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:47:23,,,17.317,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:47:28,,,,,,,17.523,31.5,,,,,,,,,,,,,,
2025-03-04 05:47:51,,,,,-11.285,80.8,,,,,,,,,,,,,,,,
2025-03-04 05:47:55,,,,,,,,,,,,,,,,,,,,,-12.474,92.5
2025-03-04 05:48:22,-13.654,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:48:23,,,17.349,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:48:28,,,,,,,17.571,31.8,,,,,,,,,,,,,,
2025-03-04 05:48:51,,,,,-11.397,80.5,,,,,,,,,,,,,,,,
2025-03-04 05:48:55,,,,,,,,,,,,,,,,,,,,,-12.332,92.2
2025-03-04 05:49:22,-13.821,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:49:23,,,17.291,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:49:28,,,,,,,17.536,31.8,,,,,,,,,,,,,,
2025-03-04 05:49:51,,,,,-11.46,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:49:55,,,,,,,,,,,,,,,,,,,,,-12.597,92.2
2025-03-04 05:50:00,,,,,,,,,17.593,17.742,-6.089,-6.395,-6.189,-6.092,17.476,17.666,-7.258,-9.395,17.653,17.679,,
2025-03-04 05:50:22,-13.491,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:50:23,,,17.336,29.9,,,,,,,,,,,,,,,,,,
2025-03-04 05:50:28,,,,,,,17.566,31.8,,,,,,,,,,,,,,
2025-03-04 05:50:51,,,,,-11.276,78.8,,,,,,,,,,,,,,,,
2025-03-04 05:50:55,,,,,,,,,,,,,,,,,,,,,-12.702,92.2
2025-03-04 05:51:22,-13.807,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:51:23,,,17.317,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:51:28,,,,,,,17.48,31.5,,,,,,,,,,,,,,
2025-03-04 05:51:51,,,,,-11.123,78.5,,,,,,,,,,,,,,,,
2025-03-04 05:51:55,,,,,,,,,,,,,,,,,,,,,-12.47,92.2
2025-03-04 05:52:22,-13.83,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:52:23,,,17.346,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:52:28,,,,,,,17.515,31.8,,,,,,,,,,,,,,
2025-03-04 05:52:51,,,,,-11.168,78.5,,,,,,,,,,,,,,,,
2025-03-04 05:52:55,,,,,,,,,,,,,,,,,,,,,-12.389,91.8
2025-03-04 05:53:22,-13.578,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:53:23,,,17.313,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:53:28,,,,,,,17.49,31.5,,,,,,,,,,,,,,
2025-03-04 05:53:51,,,,,-11.506,80.1,,,,,,,,,,,,,,,,
2025-03-04 05:53:55,,,,,,,,,,,,,,,,,,,,,-12.548,91.8
2025-03-04 05:54:22,-13.659,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-04 05:54:23,,,17.32,30.1,,,,,,,,,,,,,,,,,,
2025-03-04 05:54:28,,,,,,,17.518,31.8,,,,,,,,,,,,,,
2025-03-04 05:54:51,,,,,-11.196,81.1,,,,,,,,,,,,,,,,
2025-03-04 05:54:55,,,,,,,,,,,,,,,,,,,,,-12.606,92.2
